oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr,distance_delight,hostsize
ZTF22abgelpa,,good,8.0,20.27065,20.5547,20.2747373,20.346807,20.416711,20.4560135,20.53014365,0.0,8.0,20.27065,20.5547,20.2747373,20.346807,20.416711,20.4560135,20.53014365,0.0,9.343787466222524,5.251621723175049
ZTF22abgeluw,2022-09-20,bad,6.0,18.7214,19.19224,18.7239825,18.74117175,18.7965945,18.91256025,19.12972575,0.018966465858781,6.0,18.7214,19.19224,18.7239825,18.74117175,18.7965945,18.91256025,19.12972575,0.018966465858781,8.832977702398647,0.5893324613571167
ZTF22abgewws,,good,37.0,19.2954,20.504,19.3781366,19.514486,19.750443,19.878124,20.15748,0.0362896203665326,37.0,19.2954,20.504,19.3781366,19.514486,19.750443,19.878124,20.15748,0.0362896203665326,18.672155489574823,5.00152587890625
ZTF22abgfhkd,,good,13.0,19.09775,20.231033,19.1066018,19.296818,19.489645,19.80267,20.1873992,0.1380890974959219,13.0,19.09775,20.231033,19.1066018,19.296818,19.489645,19.80267,20.1873992,0.1380890974959219,54.79751158245842,3.991641044616699
ZTF22abgfjfj,,good,20.0,19.58139,20.8487,19.6537667,19.717408,19.964811,20.54290575,20.743725,0.1338569757063533,20.0,19.58139,20.8487,19.6537667,19.717408,19.964811,20.54290575,20.743725,0.1338569757063533,18.20520427485832,3.3975484371185303
ZTF22abgfrro,2022-09-19,bad,35.0,18.915276,20.590096,18.9786257,19.0665875,19.281727,19.7553605,20.5097716,0.2229346581357145,35.0,18.915276,20.590096,18.9786257,19.0665875,19.281727,19.7553605,20.5097716,0.2229346581357145,54.23813965214612,9.427650451660156
ZTF22abgfrvi,,good,3.0,20.6681,20.787422,20.67864,20.7208,20.7735,20.780461,20.7860298,0.0,3.0,20.6681,20.787422,20.67864,20.7208,20.7735,20.780461,20.7860298,0.0,5.099645689571916,2.4980642795562744
ZTF22abgfspx,,good,6.0,20.302994,20.618162,20.3178455,20.379150000000003,20.4366,20.52552075,20.601811750000003,0.0,6.0,20.302994,20.618162,20.3178455,20.379150000000003,20.4366,20.52552075,20.601811750000003,0.0,22.962731344350882,5.361447334289551
ZTF22abgftfg,,good,23.0,20.2623,20.9349,20.3183183,20.4573755,20.5749,20.69882,20.8913,0.0,23.0,20.2623,20.9349,20.3183183,20.4573755,20.5749,20.69882,20.8913,0.0,8.57529544449006,1.2119392156600952
ZTF22abggega,,good,5.0,20.126907,20.7492,20.19218,20.453272,20.541262,20.7151,20.74238,0.0103519103235778,5.0,20.126907,20.7492,20.19218,20.453272,20.541262,20.7151,20.74238,0.0103519103235778,5.096696568970373,2.180513381958008
ZTF22abggjho,2023-08-15,bad,41.0,19.5088,20.54944610595703,19.602455,19.775259017944336,19.931387,20.115618,20.469406127929688,0.018373254607074,20.0,19.5088,20.115618,19.59777225,19.66121275,19.8141665,19.920449,19.9779801,0.0,18.180181536497894,4.451206207275391
ZTF22abggmap,2022-09-20,bad,18.0,19.878714,20.5396,19.9290221,20.11604575,20.258647,20.36927475,20.44310715,0.0,18.0,19.878714,20.5396,19.9290221,20.11604575,20.258647,20.36927475,20.44310715,0.0,1.6781545282062067,1.7534465789794922
ZTF22abggmtd,,good,27.0,18.845102,20.5404,18.858348,18.888484,19.1257,19.5149025,19.9725014,0.1920721805435793,27.0,18.845102,20.5404,18.858348,18.888484,19.1257,19.5149025,19.9725014,0.1920721805435793,2.4038489404803056,1.7240324020385742
ZTF22abggraw,,good,16.0,19.512149810791016,21.609737396240234,19.720828533172607,19.968118767059327,20.26429653167725,20.62800407409668,20.999866008758545,0.0,5.0,19.932796,20.25444,19.9352372,19.945002,20.12937,20.2464,20.252832,0.0,0.3448771396464832,0.870515763759613
ZTF22abggrfk,2022-09-19,bad,4.0,20.129728,20.3432,20.1329173,20.1456745,20.245747,20.341178,20.3427956,0.0,4.0,20.129728,20.3432,20.1329173,20.1456745,20.245747,20.341178,20.3427956,0.0,3.3580130788159575,8.507478713989258
ZTF22abggsiv,,good,6.0,19.736246,20.35535,19.7880845,19.9692,20.06765,20.109775,20.2956625,0.0,6.0,19.736246,20.35535,19.7880845,19.9692,20.06765,20.109775,20.2956625,0.0,3.428517374742778,2.011237859725952
ZTF22abgguyr,,good,12.0,19.6868,20.5562,19.8190519,20.00296575,20.1324745,20.28084375,20.543495,0.0141021695398311,12.0,19.6868,20.5562,19.8190519,20.00296575,20.1324745,20.28084375,20.543495,0.0141021695398311,16.501883964600378,1.4336183071136475
ZTF22abggvny,,good,1.0,19.084635,19.084635,19.084635,19.084635,19.084635,19.084635,19.084635,0.0,1.0,19.084635,19.084635,19.084635,19.084635,19.084635,19.084635,19.084635,0.0,58.36122480630933,2.8492681980133057
ZTF22abggxgt,,good,8.0,20.3197,21.0485,20.3474865,20.46172325,20.5992785,20.70135,20.954455,0.0,8.0,20.3197,21.0485,20.3474865,20.46172325,20.5992785,20.70135,20.954455,0.0,12.336111514797771,2.586864948272705
ZTF22abggzyh,,good,15.0,19.189163,20.4634,19.2864231,19.4541715,19.658161,19.9428435,20.3384717,0.1194237431198034,15.0,19.189163,20.4634,19.2864231,19.4541715,19.658161,19.9428435,20.3384717,0.1194237431198034,28.64289032747927,3.634735584259033
ZTF22abghfyi,,good,16.0,19.23449,20.594791,19.27407725,19.3800595,19.81179,20.346682,20.49534775,0.2080788808157618,16.0,19.23449,20.594791,19.27407725,19.3800595,19.81179,20.346682,20.49534775,0.2080788808157618,5.860225589795399,1.5449471473693848
ZTF22abghhof,2022-09-18,bad,5.0,20.3551,20.6339,20.3613444,20.386322,20.440521,20.5053,20.60818,0.0,5.0,20.3551,20.6339,20.3613444,20.386322,20.440521,20.5053,20.60818,0.0,3.3180803763636053,0.9731811881065369
ZTF22abghjqz,,good,5.0,20.31197,20.6347,20.3133752,20.318996,20.3667,20.4088,20.58952,0.0,,,,,,,,,,8.847254854304598,3.0090229511260986
ZTF22abghptx,2022-09-18,bad,6.0,19.797216,20.1088,19.842587,19.998425,20.070733,20.0842395,20.102691,0.0,6.0,19.797216,20.1088,19.842587,19.998425,20.070733,20.0842395,20.102691,0.0,28.827269293040214,1.340696096420288
ZTF22abghqen,,good,16.0,19.073374,20.145687,19.115917,19.16325,19.200247500000003,19.634709,19.91507175,0.0801863699089608,16.0,19.073374,20.145687,19.115917,19.16325,19.200247500000003,19.634709,19.91507175,0.0801863699089608,4.265447004578077,1.8050435781478882
ZTF22abghqnj,2022-09-18,bad,4.0,19.53017,19.8953,19.5582545,19.6705925,19.7223025,19.76922875,19.87008575,0.0,4.0,19.53017,19.8953,19.5582545,19.6705925,19.7223025,19.76922875,19.87008575,0.0,1.3760561210065185,2.351810932159424
ZTF22abghuuo,2022-09-19,bad,23.0,19.49621,21.0141,19.5972912,19.7774815,20.098423,20.267931500000003,20.7521333,0.0936233861152143,23.0,19.49621,21.0141,19.5972912,19.7774815,20.098423,20.267931500000003,20.7521333,0.0936233861152143,34.544669167340835,4.030210494995117
ZTF22abghvup,,good,14.0,19.693056,20.3187,19.7116785,19.78027925,19.8784675,20.07546775,20.295105,0.0167812156557903,14.0,19.693056,20.3187,19.7116785,19.78027925,19.8784675,20.07546775,20.295105,0.0167812156557903,10.225326670814821,3.0462989807128906
ZTF22abghvvv,,good,34.0,19.572195,20.6341,19.5789436,19.6544635,19.7682,20.0164785,20.41618655,0.0496238174698351,34.0,19.572195,20.6341,19.5789436,19.6544635,19.7682,20.0164785,20.41618655,0.0496238174698351,10.674682244356703,1.8585259914398193
ZTF22abghyro,,good,8.0,19.884823,20.4688,19.9000802,20.08305375,20.250918,20.40181975,20.446435,0.0,8.0,19.884823,20.4688,19.9000802,20.08305375,20.250918,20.40181975,20.446435,0.0,4.707022781886255,2.7110579013824463
ZTF22abgiapb,2024-05-12,bad,70.0,19.871317,100.0,20.066298007965084,20.39655494689941,20.843006134033203,21.45784950256348,100.0,0.0,7.0,19.871317,20.6544,19.8954451,19.968212,20.17809,20.322045000000003,20.556237,0.0376656921824487,1.503106018418075,4.914804935455322
ZTF22abgiayt,,good,21.0,18.847729,20.1832,18.877804,18.985199,19.225677,19.5739,20.00624,0.1338014941448963,21.0,18.847729,20.1832,18.877804,18.985199,19.225677,19.5739,20.00624,0.1338014941448963,56.549530287260424,4.284538269042969
ZTF22abgibib,,good,17.0,18.99948,20.393,19.0154584,19.299086,19.48676,19.778587,20.202136,0.1283896228308178,17.0,18.99948,20.393,19.0154584,19.299086,19.48676,19.778587,20.202136,0.1283896228308178,19.58220030291848,1.26772940158844
ZTF22abgibol,,good,14.0,19.296803,19.909464,19.30298775,19.4190055,19.495351,19.6310375,19.84185165,0.0126807397020249,14.0,19.296803,19.909464,19.30298775,19.4190055,19.495351,19.6310375,19.84185165,0.0126807397020249,51.539255679457604,3.7132530212402344
ZTF22abgijpo,,good,5.0,20.3341,20.5431,20.33684,20.3478,20.36767,20.4136,20.5172,0.0,5.0,20.3341,20.5431,20.33684,20.3478,20.36767,20.4136,20.5172,0.0,6.014660553986785,1.5111953020095825
ZTF22abgiknn,2022-09-19,bad,1.0,20.195759,20.195759,20.195759,20.195759,20.195759,20.195759,20.195759,0.0,1.0,20.195759,20.195759,20.195759,20.195759,20.195759,20.195759,20.195759,0.0,3.346961509634461,2.7349395751953125
ZTF22abgilxy,2022-09-19,bad,15.0,20.097324,21.061952590942383,20.2086072,20.43140983581543,20.51953125,20.61770302368164,20.854934501647943,0.008312541416555,6.0,20.097324,20.66002,20.137068,20.315225,20.52355,20.556675,20.634315,0.0,16.47126484268384,5.400431156158447
ZTF22abgiout,,good,17.0,18.1365,19.300749,18.165012,18.19542,18.340666,18.775747,19.2962746,0.1440498473447965,17.0,18.1365,19.300749,18.165012,18.19542,18.340666,18.775747,19.2962746,0.1440498473447965,67.27478935993199,6.71585750579834
ZTF22abgipdn,2022-09-19,bad,1.0,20.77436,20.77436,20.77436,20.77436,20.77436,20.77436,20.77436,0.0,1.0,20.77436,20.77436,20.77436,20.77436,20.77436,20.77436,20.77436,0.0,4.938012152452552,3.2377638816833496
ZTF22abgjhos,2022-09-19,bad,17.0,19.318104,20.2077,19.3798712,19.495897,19.520798,19.782925,20.10106,0.0292787150216515,17.0,19.318104,20.2077,19.3798712,19.495897,19.520798,19.782925,20.10106,0.0292787150216515,87.56794506659959,8.296686172485352
ZTF22abgjlfy,2022-09-19,bad,8.0,20.216763,20.7366,20.28726315,20.4246435,20.505235,20.5420225,20.69957,0.0,8.0,20.216763,20.7366,20.28726315,20.4246435,20.505235,20.5420225,20.69957,0.0,21.059883229641933,1.2384699583053589
ZTF22abgjnzc,2022-09-19,bad,1.0,20.713896,20.713896,20.713896,20.713896,20.713896,20.713896,20.713896,0.0,1.0,20.713896,20.713896,20.713896,20.713896,20.713896,20.713896,20.713896,0.0,19.652675867764287,6.19843864440918
ZTF22abgjqax,2022-09-19,bad,3.0,20.224483,20.3429,20.2284047,20.2440915,20.2637,20.3033,20.33498,0.0,3.0,20.224483,20.3429,20.2284047,20.2440915,20.2637,20.3033,20.33498,0.0,2.953793200303064,3.7645034790039062
ZTF22abgjtlb,2022-09-19,bad,8.0,20.151533,20.8402,20.16168545,20.356685,20.4848875,20.66270275,20.82823,0.0211347450840634,8.0,20.151533,20.8402,20.16168545,20.356685,20.4848875,20.66270275,20.82823,0.0211347450840634,0.5679690465927755,1.6603362560272217
ZTF22abgjudb,2022-09-19,bad,17.0,19.533768,100.0,19.9309136,20.165941,20.2665,20.4132,100.0,0.0,13.0,19.533768,20.4132,19.8316272,20.1128,20.2156,20.3473,20.39946,0.0,4.1536663991192135,2.5778281688690186
ZTF22abgkcxe,2022-09-19,bad,1.0,20.505598,20.505598,20.505598,20.505598,20.505598,20.505598,20.505598,0.0,1.0,20.505598,20.505598,20.505598,20.505598,20.505598,20.505598,20.505598,0.0,118.58985189653099,14.257692337036133
ZTF22abgkeqz,,good,1.0,18.897827,18.897827,18.897827,18.897827,18.897827,18.897827,18.897827,0.0,1.0,18.897827,18.897827,18.897827,18.897827,18.897827,18.897827,18.897827,0.0,22.15771713348509,4.4289631843566895
ZTF22abgkhel,2022-09-19,bad,8.0,19.927263,20.5671,19.94172815,20.13124825,20.21383,20.3849275,20.5038935,0.0043520699039735,8.0,19.927263,20.5671,19.94172815,20.13124825,20.21383,20.3849275,20.5038935,0.0043520699039735,5.098111533361867,7.554192543029785
ZTF22abgkicb,,good,14.0,19.189201,20.354479,19.2070773,19.352742,19.752491,20.05472275,20.28390265,0.1311027623189423,14.0,19.189201,20.354479,19.2070773,19.352742,19.752491,20.05472275,20.28390265,0.1311027623189423,14.902793317326442,11.44873046875
ZTF22abgkjyr,,good,14.0,20.1455,20.8413,20.18640255,20.2778985,20.3604585,20.5138135,20.794565,0.0,14.0,20.1455,20.8413,20.18640255,20.2778985,20.3604585,20.5138135,20.794565,0.0,5.446934408262721,1.153513789176941
ZTF22abgkvag,,good,6.0,20.1931,20.690125,20.230475,20.350875,20.3872215,20.57458575,20.67589375,0.0,6.0,20.1931,20.690125,20.230475,20.350875,20.3872215,20.57458575,20.67589375,0.0,24.613420930504848,4.201287269592285
ZTF22abgkxwb,,good,9.0,20.488235,20.942389,20.494861,20.52484,20.7006,20.836,20.9040734,0.0,9.0,20.488235,20.942389,20.494861,20.52484,20.7006,20.836,20.9040734,0.0,7.126953437953827,1.91542649269104
ZTF22abglbkf,,good,2.0,20.579,20.632545,20.58167725,20.59238625,20.6057725,20.61915875,20.62986775,0.0,2.0,20.579,20.632545,20.58167725,20.59238625,20.6057725,20.61915875,20.62986775,0.0,7.001759591651711,1.3610535860061646
ZTF22abglflp,2022-09-19,bad,1.0,18.053696,18.053696,18.053696,18.053696,18.053696,18.053696,18.053696,0.0,1.0,18.053696,18.053696,18.053696,18.053696,18.053696,18.053696,18.053696,0.0,26.051996648098207,1.8591368198394775
ZTF22abglyhp,2022-09-19,bad,6.0,19.936161,20.4818,19.97645575,20.11180675,20.164939,20.234485,20.42495575,0.0,6.0,19.936161,20.4818,19.97645575,20.11180675,20.164939,20.234485,20.42495575,0.0,187.78155709539723,7.74510383605957
ZTF22abgmgdh,2022-09-19,bad,6.0,20.278877,20.667196,20.27933275,20.2945325,20.3531625,20.38947625,20.5993645,0.0,6.0,20.278877,20.667196,20.27933275,20.2945325,20.3531625,20.38947625,20.5993645,0.0,2.6985188459737373,1.911916732788086
ZTF22abgmhkj,2022-09-19,bad,6.0,19.883806,20.269255,19.89532275,19.93137925,19.9414065,20.01402875,20.21104125,0.0,6.0,19.883806,20.269255,19.89532275,19.93137925,19.9414065,20.01402875,20.21104125,0.0,7.090189159233796,3.5875868797302246
ZTF22abgmlfm,,good,21.0,19.1823,20.7604,19.197313,19.320375,19.55001,19.79817,20.453293,0.1589279594623623,21.0,19.1823,20.7604,19.197313,19.320375,19.55001,19.79817,20.453293,0.1589279594623623,3.1090957876920453,0.7151954770088196
ZTF22abgmlqr,2022-09-19,bad,14.0,20.2055,20.8035,20.2453372,20.2849675,20.364252,20.476525,20.658615,0.0,14.0,20.2055,20.8035,20.2453372,20.2849675,20.364252,20.476525,20.658615,0.0,171.26787039296215,10.591261863708496
ZTF22abgmmxi,2022-09-19,bad,1.0,20.710142,20.710142,20.710142,20.710142,20.710142,20.710142,20.710142,0.0,1.0,20.710142,20.710142,20.710142,20.710142,20.710142,20.710142,20.710142,0.0,22.63636457109142,2.236154794692993
ZTF22abgmohb,,good,4.0,20.030918,20.421568,20.07205955,20.23662575,20.308747500000003,20.339617,20.4051778,0.0,4.0,20.030918,20.421568,20.07205955,20.23662575,20.308747500000003,20.339617,20.4051778,0.0,8.07629693826362,10.08311939239502
ZTF22abgmpik,2022-09-19,bad,7.0,20.5247,20.9319,20.52512,20.5654115,20.6406,20.721745,20.87352,0.0,7.0,20.5247,20.9319,20.52512,20.5654115,20.6406,20.721745,20.87352,0.0,2.5413071184182425,6.937891960144043
ZTF22abgnccz,2022-09-19,bad,2.0,20.4087,20.566355,20.41658275,20.44811375,20.4875275,20.52694125,20.55847225,0.0,2.0,20.4087,20.566355,20.41658275,20.44811375,20.4875275,20.52694125,20.55847225,0.0,1.854734214953147,1.4642267227172852
ZTF22abgndif,2022-09-19,bad,26.0,18.041174,20.1318,18.05243975,18.306393,19.039505,19.49046425,19.93598125,0.4258684455867972,26.0,18.041174,20.1318,18.05243975,18.306393,19.039505,19.49046425,19.93598125,0.4258684455867972,3.1066246752146247,12.292827606201172
ZTF22abgngjl,,good,6.0,19.656664,19.928692,19.672048,19.73887525,19.848681,19.906745,19.92406225,0.0,6.0,19.656664,19.928692,19.672048,19.73887525,19.848681,19.906745,19.92406225,0.0,30.655397864197646,4.447012424468994
ZTF22abgnnze,,good,40.0,19.816366,20.8265,19.848387,20.05691275,20.2078,20.454266,20.677335,0.0313240263133718,40.0,19.816366,20.8265,19.848387,20.05691275,20.2078,20.454266,20.677335,0.0313240263133718,1.2792026509320376,1.567894458770752
ZTF22abgnofu,,good,21.0,18.052212,19.647438,18.074928,18.534142,18.731,18.8782,19.6284,0.2038787588948951,21.0,18.052212,19.647438,18.074928,18.534142,18.731,18.8782,19.6284,0.2038787588948951,1.4655605802621035,4.246216297149658
ZTF22abgnvpk,2024-08-10,bad,67.0,19.27,21.7346134185791,19.86976710943604,20.057557232666014,20.232597,20.420849800109863,20.774231910705566,0.0205478274047408,29.0,19.27,20.487,19.852942,20.009798,20.1802,20.2812,20.449032,0.0,0.0004869040180248549,1.5106329917907715
ZTF22abgogck,,good,2.0,19.8943,19.901556,19.894662800000003,19.896114,19.897928,19.899742,19.9011932,0.0,2.0,19.8943,19.901556,19.894662800000003,19.896114,19.897928,19.899742,19.9011932,0.0,68.1411167660095,3.9954090118408203
ZTF22abgohbg,2022-09-19,bad,3.0,20.7477,20.791553,20.7487528,20.752964,20.758228,20.7748905,20.7882205,0.0,3.0,20.7477,20.791553,20.7487528,20.752964,20.758228,20.7748905,20.7882205,0.0,1.0949452805467856,1.0345999002456665
ZTF22abgojhu,,good,26.0,19.665743,20.512,19.758139,19.8050585,20.0794095,20.29273425,20.408675,0.0261378418222096,26.0,19.665743,20.512,19.758139,19.8050585,20.0794095,20.29273425,20.408675,0.0261378418222096,0.541833622636842,2.186420202255249
ZTF22abgonyz,,good,161.0,19.47941970825196,21.65038681030273,19.836334228515625,20.079058,20.17681312561035,20.2698,20.47606658935547,0.0,58.0,19.633448,20.4232,19.84287,20.0729395,20.17465,20.2424325,20.3716865,0.0,53.51123220501448,3.677572250366211
ZTF22abgooaa,,good,6.0,19.698257,20.337814,19.739752000000003,19.92342775,20.1126575,20.2792425,20.33608175,0.0367820835199425,6.0,19.698257,20.337814,19.739752000000003,19.92342775,20.1126575,20.2792425,20.33608175,0.0367820835199425,104.14926547488224,4.900423049926758
ZTF22abgowrt,2022-09-19,bad,6.0,20.2806,20.7248,20.319275,20.4374325,20.512965,20.6358,20.707025,0.0,6.0,20.2806,20.7248,20.319275,20.4374325,20.512965,20.6358,20.707025,0.0,2.139708061436816,2.160827159881592
ZTF22abgoyob,,good,8.0,20.091064,20.3477,20.0944016,20.138175,20.26585,20.333375,20.343185,0.0,8.0,20.091064,20.3477,20.0944016,20.138175,20.26585,20.333375,20.343185,0.0,6.452002529451723,2.0804269313812256
ZTF22abgoyoj,,good,10.0,19.948486,20.3602,19.9506073,20.110175,20.1537,20.238775,20.32573,0.0,10.0,19.948486,20.3602,19.9506073,20.110175,20.1537,20.238775,20.32573,0.0,8.296843546914616,1.281577706336975
ZTF22abgpfwa,,good,6.0,18.233059,19.642641,18.239546,18.27735075,18.4282815,19.19371275,19.58620325,0.3781382657956523,6.0,18.233059,19.642641,18.239546,18.27735075,18.4282815,19.19371275,19.58620325,0.3781382657956523,8.35368709346734,2.905802011489868
ZTF22abgpgah,,good,3.0,19.9507,20.6331,19.952184000000003,19.95812,19.96554,20.29932,20.566344,0.079774352430817,3.0,19.9507,20.6331,19.952184000000003,19.95812,19.96554,20.29932,20.566344,0.079774352430817,5.966217584831615,2.1213462352752686
ZTF22abgpixa,,good,5.0,20.14546,20.6957,20.1544012,20.190166,20.2288,20.231728,20.6029056,0.0049871389541664,5.0,20.14546,20.6957,20.1544012,20.190166,20.2288,20.231728,20.6029056,0.0049871389541664,4.905962100084689,2.737452268600464
ZTF22abgpjsp,,good,9.0,19.82813,20.5001,19.8675072,19.934952,19.990505,20.4841,20.4966368,0.0430782893409921,9.0,19.82813,20.5001,19.8675072,19.934952,19.990505,20.4841,20.4966368,0.0430782893409921,7.07434239248051,1.4421297311782837
ZTF22abgpkal,2022-09-20,bad,10.0,20.083258,20.461054,20.1020626,20.23604875,20.31435,20.39218725,20.45583895,0.0,10.0,20.083258,20.461054,20.1020626,20.23604875,20.31435,20.39218725,20.45583895,0.0,2.4661778820615328,1.265211582183838
ZTF22abgpqre,2022-09-24,bad,4.0,19.370329,19.889912,19.3879672,19.45852,19.5064355,19.6161935,19.8351683,0.0216231548402369,4.0,19.370329,19.889912,19.3879672,19.45852,19.5064355,19.6161935,19.8351683,0.0216231548402369,2.8311454379666054,2.0943262577056885
ZTF22abgprmc,2022-09-24,bad,15.0,19.323006,20.3123,19.3462614,19.4565125,19.61232,19.828911,20.16565,0.0408956697883007,15.0,19.323006,20.3123,19.3462614,19.4565125,19.61232,19.828911,20.16565,0.0408956697883007,0.8944492750061777,4.124049186706543
ZTF22abgptaf,,good,5.0,19.733912,20.487,19.754047,19.834587,20.227,20.288034,20.4472068,0.045666267968161,5.0,19.733912,20.487,19.754047,19.834587,20.227,20.288034,20.4472068,0.045666267968161,56.463035197480714,5.185986042022705
ZTF22abgptte,,good,11.0,19.55839,20.4965,19.573395,19.723726,19.831766,19.991604,20.31122,0.0374326681316757,11.0,19.55839,20.4965,19.573395,19.723726,19.831766,19.991604,20.31122,0.0374326681316757,33.27271568319869,13.944609642028809
ZTF22abgpxim,,good,20.0,20.15727,20.8196,20.17439755,20.2475,20.331692500000003,20.513625,20.679,0.0,20.0,20.15727,20.8196,20.17439755,20.2475,20.331692500000003,20.513625,20.679,0.0,1.396583603648837,1.7982096672058105
