oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr
ZTF25aauvber,,good,40.0,15.464627265930176,30.310762405395508,15.492065286636352,15.80072125,16.88471225115967,23.274304389953617,24.82455358505249,0.0,13.0,15.501532,16.890894,15.5243704,15.592076,15.807722,15.963638,16.8452928,0.1979089181202127
ZTF25aauverq,,good,8.0,19.596176147460938,20.866594314575195,19.71574897766113,19.960957201293947,20.252653121948235,20.280135642242428,20.676091304473875,0.0944950072279331,2.0,19.968672,20.3223,19.9863534,20.057079,20.145486,20.233893,20.3046186,0.0
ZTF25aauveuo,,good,37.0,19.127025604248047,23.861059188842773,19.1657341703125,19.218275,19.297731399536133,21.93824958801269,23.35448989868164,1.392439948981242,10.0,19.163998,19.32333,19.16671015,19.196345,19.213928,19.27833875,19.31181,0.0
ZTF25aauvezr,,good,22.0,17.788318634033203,20.773345947265625,17.92102508544922,18.24814891815185,19.08121500579834,19.528464317321777,20.51670274734497,0.7589044336358293,1.0,19.02759,19.02759,19.02759,19.02759,19.02759,19.02759,19.02759,0.0
ZTF25aauvfdz,,good,25.0,19.53476333618164,24.12028694152832,19.673150634765623,19.91620635986328,20.077810287475582,20.839017868041992,21.80542602539062,0.0,2.0,19.825628,20.0687,19.8377816,19.886396,19.947164,20.007932,20.0565464,0.0
ZTF25aauvfhf,,good,14.0,19.11489486694336,21.06877326965332,19.14673357009888,19.280153274536133,19.832767486572266,20.312354564666748,20.9020133972168,0.3591906801867667,1.0,19.981068,19.981068,19.981068,19.981068,19.981068,19.981068,19.981068,0.0
ZTF25aauvinr,,good,22.0,19.41812515258789,21.36255073547364,19.539833068847653,19.68445873260498,20.449806213378903,20.69247961044312,21.112595081329346,0.2179576631884265,1.0,19.71347,19.71347,19.71347,19.71347,19.71347,19.71347,19.71347,0.0
ZTF25aauvipc,,good,45.0,19.102802276611328,25.434925079345703,19.17769269970703,19.36698532104492,19.99973487854004,22.48320198059082,24.85931968688965,0.0,12.0,19.15255,19.65334,19.170227,19.24563375,19.302998,19.452028,19.547663,0.0065373579431707
ZTF25aauvkzt,,good,19.0,20.0064,25.436811447143555,20.235112274780278,20.47599506378174,20.66050910949707,22.7501802444458,24.090756225585935,0.0,2.0,20.0064,20.2735,20.019755,20.073175,20.13995,20.206725,20.260145,0.0
ZTF25aauvmym,,good,25.0,19.873699188232425,24.58370780944824,19.95282287597656,20.048831939697266,20.19104385375977,20.56410026550293,23.099600219726565,0.3361785594405266,8.0,19.964094,20.303457,19.9640961,19.9850475,20.1374,20.22314825,20.2912987,0.0
ZTF25aauyaeh,,good,37.0,19.53495407104492,21.36255073547364,19.647835922241207,19.784367,20.07314109802246,20.88625144958496,21.1629280090332,0.2551831099329917,9.0,19.7135,21.1126,19.7418468,19.81999,19.918083,20.9065,21.05328,0.266515826483109
ZTF25aauzihp,,good,24.0,20.22948837280273,25.83124542236328,20.37261822079468,20.6530707333374,21.301624298095703,22.376930236816406,24.354705333709717,0.0,2.0,20.36928,20.54762,20.378197,20.413865,20.45845,20.503035,20.538703,0.0
ZTF25aauzrmg,2025-06-16,bad,19.0,19.730377197265625,25.938783645629883,19.810252952575684,19.962636160217286,22.116622924804688,22.81708526611328,23.94830818176269,0.0,1.0,19.951897,19.951897,19.951897,19.951897,19.951897,19.951897,19.951897,0.0
ZTF25aauzryv,,good,27.0,17.53904151916504,25.8275146484375,17.557213139001465,17.596010130493163,17.837974548339844,22.41307640075684,25.04303798675537,0.0,5.0,17.557013,17.69849,17.5602206,17.573051,17.603134,17.633373,17.685466599999998,0.0010585080436358
ZTF25aauzscx,,good,31.0,20.26676368713379,26.88699722290039,20.29961663659668,20.47646920916748,22.212371826171875,23.07052707672119,25.3341007232666,0.0,5.0,20.310022,20.485144,20.3101776,20.3108,20.3346,20.363,20.4607152,0.0
ZTF25aauztdt,2025-06-16,bad,16.0,19.77767562866211,24.412446975708008,19.953393936157227,20.16721521908569,20.62553119659424,21.22232484817505,22.650554656982425,0.0,2.0,20.11075,20.179749,20.11419995,20.12799975,20.1452495,20.16249925,20.17629905,0.0
ZTF25aauztzd,2025-06-16,bad,52.0,20.022612,25.06028175354004,20.13869409561157,20.30030298233033,20.68627504119873,21.85441637039184,23.50650835037232,0.0,12.0,20.022612,20.6727,20.0793808,20.2385135,20.29922,20.392664,20.607415,0.0
ZTF25aauzuws,,good,37.0,19.94964408874512,27.75068092346192,19.97984514306641,20.1105,20.29598045349121,23.00973320007324,26.28078689575195,0.0,9.0,19.963305,20.312284,20.000177,20.06178,20.12298,20.2084,20.2797304,0.0
ZTF25aavaasg,,good,14.0,19.77812767028809,25.303466796875,19.83746089935303,20.0499485,20.159555564208983,20.95765972137451,25.11716680526733,0.0,4.0,20.048723,20.144192,20.0494583,20.0523995,20.084094,20.12197025,20.13974765,0.0
ZTF25aavahqh,,good,30.0,19.6767,25.27385139465332,19.71886855406494,19.86106875,20.158217969055176,21.93466520309448,23.546383094787597,0.0,11.0,19.6767,20.16599,19.686152,19.7906325,19.854568,20.0439665,20.1521145,0.0
ZTF25aavcbqe,,good,23.0,19.265198,25.34128189086914,19.28520280743409,19.34501058850098,19.73629570007324,22.64120197296143,24.34224910736084,0.0,8.0,19.265198,19.524319,19.2722442,19.29988,19.386092,19.44322775,19.4974446,0.0
ZTF25aavcwnn,2025-06-17,bad,16.0,19.59607,26.129180908203125,19.6017175,19.66540825,19.763044964599608,20.223109245300293,23.99091386795044,0.0,8.0,19.59607,19.7786,19.5987055,19.626925,19.6601645,19.6882,19.75851,0.0
ZTF25aavddzo,,good,33.0,17.975674,24.35829734802246,17.978430787353517,17.999493,18.156578063964844,21.69333839416504,24.02461395263672,2.5806973950230963,12.0,17.975674,18.130753,17.9756883,17.9908945,17.998958000000002,18.067485750000003,18.11798255,0.0
ZTF25aavebte,,good,46.0,19.33984565734864,27.101137161254883,19.57782799545288,19.68083275,20.3469762802124,22.667823314666748,24.576110363006592,0.0,15.0,19.29981,19.900488,19.3371319,19.4607345,19.590721,19.7015095,19.8413394,0.010332612703429
ZTF25aaveoiu,,good,20.0,20.127302,23.73671531677246,20.32236012563477,20.85873413085937,22.25500011444092,22.79529333114624,23.29185218811035,0.0,6.0,20.127302,20.4227,20.1431515,20.201625,20.23495,20.3522825,20.4148275,0.0
ZTF25aavfway,,good,14.0,19.481319427490234,24.57720947265625,19.795312690734864,20.147889614105225,20.62070655822754,21.94515323638916,23.638348960876463,0.0,1.0,19.974947,19.974947,19.974947,19.974947,19.974947,19.974947,19.974947,0.0
ZTF25aavfwjn,,good,27.0,19.641456604003903,24.60184860229492,19.6555964,19.743727,19.92365074157715,21.817917823791504,23.06285915374756,0.0,9.0,19.650953,19.9253,19.6571442,19.69792,19.741554,19.804281,19.8795528,0.0
ZTF25aavfxlt,2025-06-18,bad,24.0,18.299534,25.118257522583008,18.306504144543457,18.505284309387207,20.112891197204583,22.159692764282227,22.904952335357663,0.0,8.0,18.123648,19.286377,18.1518202,18.2756855,18.382085,18.63359275,19.2156469,0.1721931706225841
ZTF25aavgeyh,,good,19.0,19.88283920288086,22.686857223510746,20.176247978210448,20.38313800689697,20.64107894897461,21.16366577148437,22.636448860168457,0.4375099323013277,2.0,20.40194,20.6575,20.414718,20.46583,20.52972,20.59361,20.644722,0.0
ZTF25aavgfqk,,good,24.0,18.366308,24.77717018127441,18.493677345855712,19.33180529873657,20.503387451171875,21.748624324798584,22.81442594528198,0.0,6.0,18.074064,19.311312,18.0783385,18.1599485,18.448389,18.78342475,19.20041975,0.2204165240865733
ZTF25aavgfxa,,good,19.0,20.223833,22.85027503967285,20.4673295890625,20.82704448699951,21.772592544555664,22.166666984558105,22.789922332763677,0.0,1.0,20.223833,20.223833,20.223833,20.223833,20.223833,20.223833,20.223833,0.0
ZTF25aavggmg,2025-06-16,bad,16.0,19.808876037597656,26.406917572021484,20.036818027496334,20.38279676437378,20.773415565490723,21.15916204452515,23.33481550216675,0.0,1.0,20.124226,20.124226,20.124226,20.124226,20.124226,20.124226,20.124226,0.0
ZTF25aavggnk,,good,13.0,19.63578987121582,22.69478416442871,19.659646224975585,19.724992752075195,20.022850036621094,20.2403,22.41650390625,0.8431605891369902,2.0,20.070087,20.2403,20.078597650000003,20.11264025,20.155193500000003,20.19774675,20.23178935,0.0
ZTF25aavggqd,,good,32.0,17.54414176940918,19.52785873413086,17.642041397094726,17.877962112426758,18.19578456878662,18.473678878723145,19.46628425,0.3280071232390987,7.0,18.24266,19.51956,18.2712485,18.403614,18.500212,19.230609,19.4905005,0.2670339002718226
ZTF25aavgiof,,good,26.0,19.666925,25.838727951049805,19.6823175,19.941980667114255,21.890437126159668,23.166895866394043,24.46603298187256,0.0,8.0,19.666925,20.162157,19.66967145,19.68535675,19.718427,19.825,20.06515205,0.0
ZTF25aavgjbf,,good,30.0,19.779146194458008,23.53502082824707,19.806891345977785,20.027041283569336,20.211381,21.801733016967773,23.32421674728393,1.026530960979006,3.0,20.02959,20.213535,20.0475537,20.1194085,20.209227,20.211381,20.2131042,0.0
ZTF25aavgnrj,,good,14.0,18.488148,22.57122039794922,18.65712070182495,19.430352748413085,20.833818435668945,21.80475807189941,22.40175657272339,1.340558419414292,3.0,18.488148,19.40186,18.5152113,18.6234645,18.758781,19.0803205,19.3375521,0.2082041623056966
ZTF25aavgqgl,,good,25.0,19.176889419555664,20.105514526367188,19.20171890258789,19.357378005981445,19.61483383178711,19.727584838867188,19.95492973327637,0.0490001342399378,2.0,19.620907,19.6934,19.62453165,19.63903025,19.6571535,19.67527675,19.68977535,0.0
ZTF25aavgqho,,good,18.0,19.9485,26.77392768859864,19.98374724426269,20.32769519262695,21.21664524078369,23.604034423828125,26.68754930496216,0.0,3.0,19.9485,20.295422,19.97002,20.0561,20.1637,20.229561,20.2822498,0.0
ZTF25aavgqip,,good,13.0,19.66353416442871,24.211641311645508,19.710001754760743,19.909092,20.52511405944824,22.15588760375977,24.141778564453126,0.0665420321910854,2.0,19.909092,20.077723,19.91752355,19.95124975,19.9934075,20.03556525,20.06929145,0.0
ZTF25aavgqqe,2025-06-16,bad,16.0,19.818474,24.029521942138672,19.847091,19.978722095489506,21.42710018157959,23.06127500534058,23.91596937179565,0.1123239232277555,2.0,19.818474,19.85663,19.8203818,19.828013,19.837552,19.847091,19.8547222,0.0
ZTF25aavgrko,,good,35.0,19.563068,25.01876640319824,19.575533825683596,19.665822098693845,19.99839210510254,22.186681747436523,23.353047370910645,0.1797905392944683,7.0,19.563068,19.78702,19.5682226,19.5841085,19.6237,19.688631,19.7604541,0.0
ZTF25aavgsfy,2025-06-16,bad,18.0,19.83411,26.212745666503903,19.8882465,20.55268001556397,22.487847328186035,23.3318738937378,25.60458536148072,0.0,3.0,19.83411,20.2341,19.840479,19.865955,19.8978,20.06595,20.200470000000003,0.0
ZTF25aavgsyd,,good,23.0,19.622953,26.527143478393555,19.6582314,19.8491195892334,20.483545303344727,22.595240592956543,24.489832878112797,0.0,7.0,19.560328,20.304,19.5791155,19.6366265,19.729614,19.933574,20.2300044,0.02809655667821
ZTF25aavguaf,2025-06-16,bad,35.0,19.304183959960938,26.39600944519043,19.3160056,19.811725234985357,20.991098403930664,22.45834732055664,23.64796104431152,0.0,9.0,18.94357,20.267094,19.07987,19.30613,19.481241,19.732365,20.0902564,0.1170703282818159
ZTF25aavguxu,2025-06-16,bad,15.0,19.92024,23.42461204528809,20.030112000000003,20.156067848205566,20.7457218170166,22.34886837005616,22.774447631835937,0.239787712491597,2.0,19.92024,20.0772,19.928088,19.95948,19.99872,20.03796,20.069352,0.0
ZTF25aavgvfb,,good,21.0,19.95156478881836,26.95877456665039,19.97714,20.075033,20.693124771118164,23.25457763671875,24.55249786376953,0.0,5.0,19.97714,20.075033,19.9828792,20.005836,20.009937,20.066256,20.0732776,0.0
ZTF25aavgvjq,2025-06-18,bad,20.0,20.268978,26.81873893737793,20.37839805,20.795590310668945,21.112043380737305,22.279276847839355,23.421516990661623,0.0,3.0,20.268978,20.8058,20.2804959,20.3265675,20.384157,20.5949785,20.7636357,0.0288072390825798
ZTF25aavgvmc,2025-06-16,bad,29.0,20.095633,24.39988136291504,20.1380568,20.28335952758789,21.828840255737305,22.765071868896484,24.200706100463865,0.0,7.0,20.095633,20.3638,20.1080515,20.138314,20.2152,20.307017,20.35789,0.0
ZTF25aavgvmt,,good,43.0,19.32415199279785,26.83154487609864,19.394398072338863,19.71622514923096,20.70603370666504,23.4629545211792,25.5200288772583,0.0,14.0,19.303719,20.2791,19.3420677,19.39409025,19.568815,19.90760875,20.198305,0.0745789959192884
ZTF25aavgvqe,2025-06-16,bad,27.0,20.359373092651367,26.26404190063477,20.5301721572876,20.932127952575684,22.1061954498291,23.10167694091797,24.947918319702147,0.0,1.0,20.751637,20.751637,20.751637,20.751637,20.751637,20.751637,20.751637,0.0
ZTF25aavgwln,,good,33.0,19.220203399658203,26.80242156982422,19.364337,19.6546,20.114824295043945,23.100515365600582,24.530778503417963,0.0,10.0,19.27883,19.9192,19.28575055,19.32605575,19.4520635,19.6577845,19.8690574,0.0225020786559577
ZTF25aavgxmf,,good,17.0,19.7786,24.283571243286133,19.79524,20.176061630249023,21.67666244506836,22.649045944213867,23.491347122192384,0.0,4.0,19.7786,20.264692,19.78172,19.7942,19.8407145,19.97769475,20.20729255,0.0
ZTF25aavhavx,,good,21.0,19.826,23.4590072631836,19.884737014770508,20.0606,20.234506607055664,21.10972023010254,23.17578887939453,0.4786070471028701,7.0,19.826,20.2426,19.8500384,19.9464225,20.0606,20.136595,20.212057,0.0
ZTF25aavheij,,good,27.0,19.952579498291016,23.85252952575684,19.9674093927002,20.019660455322267,20.14592933654785,20.26325902252197,22.412217330932616,0.7441259145767495,11.0,19.9598,20.2281,19.9768,20.018235,20.145823,20.207445,20.2262,0.0
ZTF25aavhgwe,2025-06-16,bad,20.0,20.4293,23.939149856567383,21.027775939788825,21.83207273483276,22.596586227416992,23.06438732147216,23.732576751708983,0.0,1.0,20.4293,20.4293,20.4293,20.4293,20.4293,20.4293,20.4293,0.0
ZTF25aavhhed,2025-06-16,bad,39.0,20.21917533874512,25.38193130493164,20.26019324554444,20.36696912030029,20.53911399841309,22.747270584106445,24.441167068481445,0.0,10.0,20.143732,20.5364,20.1969976,20.288263,20.360575500000003,20.411569,20.513765,0.0
ZTF25aavhhvf,2025-06-16,bad,21.0,19.7610092163086,28.44361686706543,20.09141731262207,20.304945,21.72569465637207,23.089298248291016,24.737855911254883,0.0,2.0,20.1174,20.304945,20.12677725,20.16428625,20.2111725,20.25805875,20.29556775,0.0
ZTF25aavhiis,2025-06-16,bad,26.0,19.8042049407959,25.88226318359375,19.941394329071045,20.028653917053223,20.570555686950684,22.825888156890876,25.10445737838745,0.0,3.0,19.98142,20.089884,19.9859784,20.004212000000003,20.027004,20.058444,20.083596,0.0
ZTF25aavhjcz,,good,25.0,18.191797,25.00479888916016,18.2214352,18.809032440185547,20.123764038085938,23.29327964782715,24.539078521728516,0.0,13.0,17.778147,20.312998,17.9235096,18.1918,18.443039,19.274965,20.1891394,0.6376120581105978
ZTF25aavhowp,,good,57.0,19.78873,24.82966423034668,19.87218667541504,20.015,20.20226,21.809024810791016,24.23185882568359,0.0,20.0,19.78603,20.3223,19.788595,19.91401975,20.00028,20.180647,20.236705,0.0
ZTF25aavhptj,,good,33.0,19.163454055786133,24.30374336242676,19.370467376708984,19.647099,19.994159698486328,20.951316833496094,23.03201026916503,0.0,7.0,19.5031,20.253277,19.5462997,19.705189500000003,19.824112,20.103316,20.2243942,0.0415614341414735
ZTF25aavhshf,,good,14.0,19.994415283203125,23.02696990966797,20.01586834912109,20.30995810256958,21.00217914581299,21.37328338623047,22.39283037185669,0.4747045127663466,5.0,20.02742,20.30173,20.058348,20.18206,20.2715,20.2922,20.299824,0.0
ZTF25aaviwcx,,good,34.0,19.732,25.444744110107425,19.852115058898924,20.076425,20.73452663421631,22.47102117538452,23.708513832092287,0.0,10.0,19.732,20.205765,19.8155605,20.0186555,20.07805,20.12192,20.17648305,0.0
ZTF25aavjauj,,good,10.0,19.623411,22.9707088470459,19.68622605,19.811584286499023,20.00651819458008,21.14540910720825,22.26844043731689,0.0,4.0,19.623411,19.9848,19.64434935,19.72810275,19.858600000000003,19.96185,19.98021,0.0
ZTF25aavkggc,,good,26.0,19.191574,25.10580825805664,19.21495246887207,19.53412387686157,21.437487602233887,22.671088695526123,24.402965068817142,0.0,8.0,19.191574,20.2552,19.21970735,19.30729125,19.479449,19.856906,20.1158034,0.1189206588520002
ZTF25aavkpqu,,good,30.0,19.875437,24.330835342407227,19.9415645388794,20.37593412399292,20.87538242340088,21.901642799377445,23.74292974472046,0.0,5.0,19.875437,20.535,19.8872296,19.9344,20.09088,20.4788,20.52376,0.040523314533977
ZTF25aavkrce,,good,20.0,19.112247,25.208375930786133,21.231430125726327,21.75564813613892,22.42306232452393,24.08637571334839,24.57415895462036,0.0,1.0,19.112247,19.112247,19.112247,19.112247,19.112247,19.112247,19.112247,0.0
ZTF25aavkugg,2025-06-17,bad,20.0,20.216946,23.737428665161133,20.803877180523685,21.288318634033203,21.84578895568848,22.44902229309082,22.95185508728028,0.2748495197693434,1.0,20.216946,20.216946,20.216946,20.216946,20.216946,20.216946,20.216946,0.0
ZTF25aavkukq,,good,37.0,19.880802,24.5761661529541,19.95341760732422,20.2053,20.48200035095215,21.79247093200684,24.14534645080567,0.0,17.0,19.826338,20.4137,19.8699092,20.008888,20.0921,20.240013,20.36898,0.0
ZTF25aavkupx,,good,34.0,19.863176,26.15567207336425,19.90366269445801,20.13510415072632,20.4651460647583,22.70414924621582,24.40154666900635,0.0,9.0,19.804632,20.2678,19.8280496,19.90791,20.111818,20.154333,20.24484,0.0
ZTF25aavkxcp,,good,28.0,19.809720993041992,24.97691535949707,19.86971665,20.061402222503663,20.929301261901852,22.029688358306885,23.758686733245845,0.0,7.0,19.841164,20.2185,19.8498706,19.8964645,20.049131,20.104858,20.1890325,0.0
ZTF25aavkxmr,,good,19.0,20.511997,22.372682571411133,20.8868987814209,21.293995857238773,21.73807716369629,22.01272583007813,22.233029174804688,0.0,1.0,20.511997,20.511997,20.511997,20.511997,20.511997,20.511997,20.511997,0.0
ZTF25aavkyko,2025-06-17,bad,41.0,19.11128234863281,26.52871894836425,19.908543,20.087084,20.31661796569824,22.40596389770508,24.65742301940918,0.0,11.0,19.908543,20.396753,19.9112095,20.0000315,20.087084,20.22355,20.3323915,0.0
ZTF25aavlbxd,,good,25.0,19.827089309692383,26.85495376586914,19.9604419708252,20.312117,22.06447410583496,23.802295684814453,25.63810424804687,0.0,3.0,19.675884,20.312117,19.7175239,19.8840835,20.092283,20.2022,20.2901336,0.0782721371350939
ZTF25aavmknw,,good,11.0,18.962322235107425,19.407282,18.966511617553717,19.031373,19.146044,19.278130531311035,19.39905077478027,0.0139364503006604,8.0,18.970701,19.407282,18.9898558,19.034345,19.1138565,19.2388185,19.3552125,0.005023186710337
ZTF25aavmwrf,,good,26.0,18.183409,24.31486892700196,18.37116138189697,18.704084396362305,20.41941738128662,22.463353157043457,23.884009361267093,1.606118912615235,8.0,18.183409,19.026789,18.2229345,18.312614,18.3908535,18.7006865,18.94184785,0.0778179775992043
ZTF25aavnbyj,,good,14.0,19.265059,25.811464309692383,19.3745593,19.510198116302483,19.841711044311523,21.017463207244877,22.9593111038208,0.0,2.0,19.265059,19.433521,19.273482100000003,19.3071745,19.34929,19.3914055,19.4250979,0.0
ZTF25aavneuv,,good,21.0,18.3769,19.314329147338867,18.382088,18.489492,18.525012969970703,18.715359,18.792179107666016,0.0,16.0,18.3769,18.830564,18.380791,18.481869,18.5457965,18.7190115,18.77457125,0.0
